"","Data","startTyg","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Wolne","Rodzaj_opadu","Miejsce","Liczba_rowerow"
"17",2018-07-20,2018-07-16,18,20.4,25.7,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",873
"18",2018-07-21,2018-07-16,12.7,20.7,27.5,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",925
"19",2018-07-22,2018-07-16,13.7,21.1,28.5,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",970
"20",2018-07-23,2018-07-23,15.8,22,27.8,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1381
"21",2018-07-24,2018-07-23,13.9,22.9,28.5,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1639
"22",2018-07-25,2018-07-23,14.7,22,28.5,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1489
"23",2018-07-26,2018-07-23,15.9,20.8,26.8,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1198
"24",2018-07-27,2018-07-23,17.3,22.2,27.8,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1256
"25",2018-07-28,2018-07-23,16.5,23.8,30.5,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",787
"26",2018-07-29,2018-07-23,17.9,21.6,29.2,35.8,0,"weekend",TRUE,"d","Bora-Komorowskiego",587
"27",2018-07-30,2018-07-30,16.2,21.1,27.9,3,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1111
"28",2018-07-31,2018-07-30,16.4,22,27.8,0.5,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1235
"29",2018-08-01,2018-07-30,18.4,23.1,29.1,5.2,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1179
"30",2018-08-02,2018-07-30,18.9,24.4,30.4,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1351
"31",2018-08-03,2018-07-30,17.9,23.7,29.3,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1211
"32",2018-08-04,2018-07-30,16.2,23.9,31.2,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",735
"33",2018-08-05,2018-07-30,19.4,22.4,28.2,11.1,0,"weekend",TRUE,"d","Bora-Komorowskiego",605
"34",2018-08-06,2018-08-06,16.4,20.7,25.6,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1377
"35",2018-08-07,2018-08-06,13.3,20.9,27.8,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1472
"36",2018-08-08,2018-08-06,15.3,22.6,28.6,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1529
"37",2018-08-09,2018-08-06,18.7,25.4,32.8,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1415
"38",2018-08-10,2018-08-06,17.8,23.7,32.1,26.8,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1004
"39",2018-08-11,2018-08-06,16.7,17.9,22.1,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",451
"40",2018-08-12,2018-08-06,13.9,19.5,24.9,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",1082
"41",2018-08-13,2018-08-13,12.7,22,30.3,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1541
"42",2018-08-14,2018-08-13,15.8,21.2,26.5,0.9,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1194
"43",2018-08-15,2018-08-13,18,20.7,24.7,0,0,"roboczy",TRUE,"s","Bora-Komorowskiego",1148
"44",2018-08-16,2018-08-13,14.8,20.1,25.1,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1520
"45",2018-08-17,2018-08-13,14.8,20.9,26.6,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1497
"46",2018-08-18,2018-08-13,15.8,21.3,27.8,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",939
"47",2018-08-19,2018-08-13,15.2,21.7,28.9,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",959
"48",2018-08-20,2018-08-20,15.4,23.1,30.5,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1632
"49",2018-08-21,2018-08-20,15.9,21,25.2,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1667
"50",2018-08-22,2018-08-20,16,20.2,25.2,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1754
"51",2018-08-23,2018-08-20,14.3,22.3,30.8,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1599
"52",2018-08-24,2018-08-20,16.4,21.6,28.4,6.8,0,"roboczy",FALSE,"d","Bora-Komorowskiego",923
"53",2018-08-25,2018-08-20,16.5,17.5,19.1,9.4,0,"weekend",TRUE,"d","Bora-Komorowskiego",313
"54",2018-08-26,2018-08-20,12.5,13.7,17.3,8.9,0,"weekend",TRUE,"d","Bora-Komorowskiego",138
"55",2018-08-27,2018-08-27,8.9,13.7,19.1,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1241
"56",2018-08-28,2018-08-27,9,16.2,22.5,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1219
"57",2018-08-29,2018-08-27,10.6,16.8,22.4,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1430
"58",2018-08-30,2018-08-27,10.7,19.2,26.9,1.7,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1411
"59",2018-08-31,2018-08-27,16.2,18.3,22.6,0.1,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1043
"60",2018-09-01,2018-08-27,14.9,19.7,25.2,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",846
"61",2018-09-02,2018-08-27,14.9,20.1,26.6,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",903
"62",2018-09-03,2018-09-03,13,19.6,25,1.9,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1411
"63",2018-09-04,2018-09-03,15.6,18.3,22,11.6,0,"roboczy",FALSE,"d","Bora-Komorowskiego",743
"64",2018-09-05,2018-09-03,15.2,18.6,23.3,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",924
"65",2018-09-06,2018-09-03,11.2,16.3,22.6,0.5,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1228
"66",2018-09-07,2018-09-03,10.7,17.5,24.6,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1292
"67",2018-09-08,2018-09-03,12.7,16.1,20.2,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",546
"68",2018-09-09,2018-09-03,9.9,15.8,22.6,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",1024
"69",2018-09-10,2018-09-10,9.5,16.7,24.5,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1328
"70",2018-09-11,2018-09-10,10.8,16.6,22.5,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1267
"71",2018-09-12,2018-09-10,11,19.4,29.2,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1489
"72",2018-09-13,2018-09-10,12,19.7,28.1,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1436
"73",2018-09-14,2018-09-10,14.7,17.2,20.6,9.2,0,"roboczy",FALSE,"d","Bora-Komorowskiego",823
"74",2018-09-15,2018-09-10,15.8,17,20.8,1,0,"weekend",TRUE,"d","Bora-Komorowskiego",351
"75",2018-09-16,2018-09-10,8.4,14.4,21.3,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",856
"76",2018-09-17,2018-09-17,7.9,16.5,25.3,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1340
"77",2018-09-18,2018-09-17,11,18.2,26.3,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1403
"78",2018-09-19,2018-09-17,10.3,17.9,26.7,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1381
"79",2018-09-20,2018-09-17,10.2,18.1,27.7,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",1422
"80",2018-09-21,2018-09-17,9.9,18.2,27.3,5.8,0,"roboczy",FALSE,"d","Bora-Komorowskiego",1277
"81",2018-09-22,2018-09-17,11.7,13.2,19.6,0.1,0,"weekend",TRUE,"d","Bora-Komorowskiego",323
"82",2018-09-23,2018-09-17,9.6,13.3,17.4,10,0,"weekend",TRUE,"d","Bora-Komorowskiego",558
"83",2018-09-24,2018-09-24,7.9,10.1,16.9,0.9,0,"roboczy",FALSE,"d","Bora-Komorowskiego",395
"84",2018-09-25,2018-09-24,6,7.8,11.8,0.2,0,"roboczy",FALSE,"d","Bora-Komorowskiego",497
"85",2018-09-26,2018-09-24,1.7,8.7,14.9,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",682
"86",2018-09-27,2018-09-24,8.5,12.8,16.8,0,0,"roboczy",FALSE,"s","Bora-Komorowskiego",746
"87",2018-09-28,2018-09-24,6.1,14,22,1.6,0,"roboczy",FALSE,"d","Bora-Komorowskiego",908
"88",2018-09-29,2018-09-24,6.3,9,15.2,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",355
"89",2018-09-30,2018-09-24,-0.6,7,15.5,0,0,"weekend",TRUE,"s","Bora-Komorowskiego",526
"90",2018-10-01,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",773
"91",2018-10-02,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",348
"92",2018-10-03,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",492
"93",2018-10-04,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",706
"94",2018-10-05,2018-10-01,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",771
"95",2018-10-06,2018-10-01,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Bora-Komorowskiego",660
"96",2018-10-07,2018-10-01,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Bora-Komorowskiego",540
"97",2018-10-08,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",732
"98",2018-10-09,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",897
"99",2018-10-10,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",994
"100",2018-10-11,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",881
"101",2018-10-12,2018-10-08,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",854
"102",2018-10-13,2018-10-08,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Bora-Komorowskiego",657
"103",2018-10-14,2018-10-08,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Bora-Komorowskiego",696
"104",2018-10-15,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",867
"105",2018-10-16,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",936
"106",2018-10-17,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",905
"107",2018-10-18,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",805
"108",2018-10-19,2018-10-15,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",617
"109",2018-10-20,2018-10-15,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Bora-Komorowskiego",240
"110",2018-10-21,2018-10-15,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Bora-Komorowskiego",138
"111",2018-10-22,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",574
"112",2018-10-23,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",367
"113",2018-10-24,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",324
"114",2018-10-25,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",238
"115",2018-10-26,2018-10-22,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",428
"116",2018-10-27,2018-10-22,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Bora-Komorowskiego",224
"117",2018-10-28,2018-10-22,NA,NA,NA,NA,NA,"weekend",TRUE,NA,"Bora-Komorowskiego",46
"118",2018-10-29,2018-10-29,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",480
"119",2018-10-30,2018-10-29,NA,NA,NA,NA,NA,"roboczy",FALSE,NA,"Bora-Komorowskiego",727
"120",2016-11-18,2016-11-14,-0.2,5.8,13.3,0,0,"roboczy",FALSE,"s","Bulwary",421
"121",2016-11-19,2016-11-14,2.1,8.4,12.9,2.8,0,"weekend",TRUE,"d","Bulwary",328
"122",2016-11-20,2016-11-14,2.5,7.3,14.3,0,0,"weekend",TRUE,"s","Bulwary",539
"123",2016-11-21,2016-11-21,3.6,9.6,19,0,0,"roboczy",FALSE,"s","Bulwary",1002
"124",2016-11-22,2016-11-21,3,7.7,15.3,0,0,"roboczy",FALSE,"s","Bulwary",1132
"125",2016-11-23,2016-11-21,1.3,5.4,12.3,0,0,"roboczy",FALSE,"s","Bulwary",972
"126",2016-11-24,2016-11-21,0.3,5.3,7.8,0.5,0,"roboczy",FALSE,"d","Bulwary",701
"127",2016-11-25,2016-11-21,1.1,4.5,7.4,0,0,"roboczy",FALSE,"s","Bulwary",454
"128",2016-11-26,2016-11-21,-1.6,2.1,4.7,0,0.2,"weekend",TRUE,"s","Bulwary",259
"129",2016-11-27,2016-11-21,1.3,4.4,8.3,0,2.6,"weekend",TRUE,"s","Bulwary",127
"130",2016-11-28,2016-11-28,-1.5,-0.7,2.3,0,0.3,"roboczy",FALSE,"s","Bulwary",357
"131",2016-11-29,2016-11-28,-9,-2,-0.1,0,0.1,"roboczy",FALSE,"s","Bulwary",336
"132",2016-11-30,2016-11-28,-1.9,-0.4,1.3,0,1.7,"roboczy",FALSE,"s","Bulwary",370
"133",2016-12-01,2016-11-28,-1.9,0.6,1.1,0,15.3,"roboczy",FALSE,"s","Bulwary",233
"134",2016-12-02,2016-11-28,0.7,2,4,0,0.8,"roboczy",FALSE,"s","Bulwary",278
"135",2016-12-03,2016-11-28,-0.4,0.4,1.8,0,0.1,"weekend",TRUE,"s","Bulwary",185
"136",2016-12-04,2016-11-28,-3.8,-2,0.9,0,0,"weekend",TRUE,"s","Bulwary",251
"137",2016-12-05,2016-12-05,-8.4,-3.6,2.1,0,0,"roboczy",FALSE,"s","Bulwary",382
"138",2016-12-06,2016-12-05,-2.9,-1.2,0.1,0,0.2,"roboczy",FALSE,"s","Bulwary",361
"139",2016-12-07,2016-12-05,-2.5,-0.6,2.1,0,0,"roboczy",FALSE,"s","Bulwary",405
"140",2016-12-08,2016-12-05,-3.8,3.6,7,0.3,0,"roboczy",FALSE,"d","Bulwary",436
"141",2016-12-09,2016-12-05,3,5.7,7.1,0,0,"roboczy",FALSE,"s","Bulwary",400
"142",2016-12-10,2016-12-05,5.2,8,10.7,0.1,0,"weekend",TRUE,"d","Bulwary",256
"143",2016-12-11,2016-12-05,5.6,7,9.3,5.3,0,"weekend",TRUE,"d","Bulwary",178
"144",2016-12-12,2016-12-12,-3,1.5,5.7,1,0,"roboczy",FALSE,"d","Bulwary",249
"145",2016-12-13,2016-12-12,-8.4,-4.8,-1.2,0,0,"roboczy",FALSE,"s","Bulwary",336
"146",2016-12-14,2016-12-12,-3.8,-0.5,0.5,0,0.2,"roboczy",FALSE,"s","Bulwary",286
"147",2016-12-15,2016-12-12,0.3,0.9,1.9,0,0,"roboczy",FALSE,"s","Bulwary",278
"148",2016-12-16,2016-12-12,-5.2,-2,1.9,0,0,"roboczy",FALSE,"s","Bulwary",345
"149",2016-12-17,2016-12-12,-6.9,-2.9,2.3,0,0,"weekend",TRUE,"s","Bulwary",206
"150",2016-12-18,2016-12-12,-3.2,-0.6,0.6,0,0.2,"weekend",TRUE,"s","Bulwary",104
"151",2016-12-19,2016-12-19,-0.2,0.2,1.7,0,0,"roboczy",FALSE,"s","Bulwary",319
"152",2016-12-20,2016-12-19,-2.4,-1.1,2.6,0,0,"roboczy",FALSE,"s","Bulwary",372
"153",2016-12-21,2016-12-19,-4.8,-3.1,-0.2,0,0,"roboczy",FALSE,"s","Bulwary",303
"154",2016-12-22,2016-12-19,-6.3,-3,0.8,0,0,"roboczy",FALSE,"s","Bulwary",283
"155",2016-12-23,2016-12-19,-5.1,-2.1,-0.1,0,0,"roboczy",FALSE,"s","Bulwary",199
"156",2016-12-24,2016-12-19,-3.2,-0.8,1.3,0,4,"weekend",TRUE,"s","Bulwary",51
"157",2016-12-25,2016-12-19,0.4,3.1,4,5.4,0,"weekend",TRUE,"d","Bulwary",39
"158",2016-12-26,2016-12-26,3.1,6.5,8,0.8,0,"roboczy",TRUE,"d","Bulwary",82
"159",2016-12-27,2016-12-26,1.6,3,7.3,0,1.8,"roboczy",FALSE,"s","Bulwary",130
"160",2016-12-28,2016-12-26,0.2,1.3,3.9,0,0,"roboczy",FALSE,"s","Bulwary",258
"161",2016-12-29,2016-12-26,-2.1,-1,1.3,0,0,"roboczy",FALSE,"s","Bulwary",284
"162",2016-12-30,2016-12-26,-6.9,-3.6,1,0,0,"roboczy",FALSE,"s","Bulwary",262
"163",2016-12-31,2016-12-26,-8,-3.2,3.5,0,0,"weekend",TRUE,"s","Bulwary",134
"164",2017-01-01,2016-12-26,-7.8,-3.7,4.7,0,0,"weekend",TRUE,"s","Bulwary",201
"165",2017-01-02,2017-01-02,-8.5,-2.6,1.5,0,1.7,"roboczy",FALSE,"s","Bulwary",262
"166",2017-01-03,2017-01-02,-4.8,-1.2,0.4,0,2,"roboczy",FALSE,"s","Bulwary",136
"167",2017-01-04,2017-01-02,-0.7,0.9,2.6,0,0.8,"roboczy",FALSE,"s","Bulwary",0
"168",2017-01-05,2017-01-02,-8.2,-4.5,0.9,0,0,"roboczy",FALSE,"s","Bulwary",1
"169",2017-01-06,2017-01-02,-16,-13.4,-7.8,0,0.1,"roboczy",TRUE,"s","Bulwary",0
"170",2017-01-07,2017-01-02,-24.1,-19.4,-15.2,0,0,"weekend",TRUE,"s","Bulwary",0
"171",2017-01-08,2017-01-02,-23.6,-17.3,-9.9,0,0,"weekend",TRUE,"s","Bulwary",0
"172",2017-01-09,2017-01-09,-15.5,-10.8,-7.2,0,0,"roboczy",FALSE,"s","Bulwary",4
"173",2017-01-10,2017-01-09,-12.2,-9.7,-4.4,0,0,"roboczy",FALSE,"s","Bulwary",10
"174",2017-01-11,2017-01-09,-17.9,-12.6,-5.6,0,0.8,"roboczy",FALSE,"s","Bulwary",6
"175",2017-01-12,2017-01-09,-12.5,-0.8,2.3,0,0.2,"roboczy",FALSE,"s","Bulwary",24
"176",2017-01-13,2017-01-09,-3.1,1.3,5.7,0,0,"roboczy",FALSE,"s","Bulwary",36
"177",2017-01-14,2017-01-09,-0.8,0.3,2.7,0,0.4,"weekend",TRUE,"s","Bulwary",29
"178",2017-01-15,2017-01-09,-5,-2.5,0,0,1.1,"weekend",TRUE,"s","Bulwary",34
"179",2017-01-16,2017-01-16,-8.9,-3.5,-0.3,0,0,"roboczy",FALSE,"s","Bulwary",96
"180",2017-01-17,2017-01-16,-5.8,-4.6,-2,0,0,"roboczy",FALSE,"s","Bulwary",118
"181",2017-01-18,2017-01-16,-8.1,-6.7,-5.4,0,0,"roboczy",FALSE,"s","Bulwary",129
"182",2017-01-19,2017-01-16,-10.3,-7.7,-5.7,0,0,"roboczy",FALSE,"s","Bulwary",112
"183",2017-01-20,2017-01-16,-13.6,-4.4,-0.2,0,0,"roboczy",FALSE,"s","Bulwary",127
"184",2017-01-21,2017-01-16,-1.9,-0.2,1.2,0,0,"weekend",TRUE,"s","Bulwary",57
"185",2017-01-22,2017-01-16,-3.3,-0.8,2,0,0,"weekend",TRUE,"s","Bulwary",99
"186",2017-01-23,2017-01-23,-8.7,-5,2.4,0,0,"roboczy",FALSE,"s","Bulwary",172
"187",2017-01-24,2017-01-23,-9.7,-5.6,-3.9,0,0.1,"roboczy",FALSE,"s","Bulwary",159
"188",2017-01-25,2017-01-23,-4.8,-2.9,-1.5,0,0,"roboczy",FALSE,"s","Bulwary",174
"189",2017-01-26,2017-01-23,-5.8,-3.8,-1.6,0,0,"roboczy",FALSE,"s","Bulwary",161
"190",2017-01-27,2017-01-23,-13.4,-7.4,1.5,0,0,"roboczy",FALSE,"s","Bulwary",181
"191",2017-01-28,2017-01-23,-12.8,-8,-1.2,0,0,"weekend",TRUE,"s","Bulwary",76
"192",2017-01-29,2017-01-23,-13.1,-7.9,-0.1,0,0,"weekend",TRUE,"s","Bulwary",55
"193",2017-01-30,2017-01-30,-13.1,-7.2,1.9,0,0,"roboczy",FALSE,"s","Bulwary",146
"194",2017-01-31,2017-01-30,-11.8,-5,1.6,0,0,"roboczy",FALSE,"s","Bulwary",157
"195",2017-02-01,2017-01-30,-5.8,-1.8,1.1,0,5,"roboczy",FALSE,"s","Bulwary",161
"196",2017-02-02,2017-01-30,-1.5,0.2,3.2,1.5,0,"roboczy",FALSE,"d","Bulwary",121
"197",2017-02-03,2017-01-30,-1.9,1.2,4.2,0,0,"roboczy",FALSE,"s","Bulwary",113
"198",2017-02-04,2017-01-30,-0.1,0.3,1.7,0.5,0,"weekend",TRUE,"d","Bulwary",54
"199",2017-02-05,2017-01-30,0,0.7,2,0,2,"weekend",TRUE,"s","Bulwary",48
"200",2017-02-06,2017-02-06,-1.5,-0.7,1.7,0,0.2,"roboczy",FALSE,"s","Bulwary",169
"201",2017-02-07,2017-02-06,-5.5,-4,-1.3,0,0,"roboczy",FALSE,"s","Bulwary",155
"202",2017-02-08,2017-02-06,-8.3,-7.4,-5.4,0,0,"roboczy",FALSE,"s","Bulwary",153
"203",2017-02-09,2017-02-06,-7.8,-6.6,-5.3,0,0,"roboczy",FALSE,"s","Bulwary",135
"204",2017-02-10,2017-02-06,-5.8,-4.1,-0.7,0,0,"roboczy",FALSE,"s","Bulwary",158
"205",2017-02-11,2017-02-06,-10,-6.9,-3.4,0,0,"weekend",TRUE,"s","Bulwary",117
"206",2017-02-12,2017-02-06,-10.2,-6.8,-2.7,0,0,"weekend",TRUE,"s","Bulwary",114
"207",2017-02-13,2017-02-13,-7.5,-7,-4.7,0,0,"roboczy",FALSE,"s","Bulwary",167
"208",2017-02-14,2017-02-13,-9.3,-3.5,4.1,0,0,"roboczy",FALSE,"s","Bulwary",225
"209",2017-02-15,2017-02-13,-6.5,0.3,9.8,0,0,"roboczy",FALSE,"s","Bulwary",283
"210",2017-02-16,2017-02-13,-5.5,1.6,10.5,0,0,"roboczy",FALSE,"s","Bulwary",373
"211",2017-02-17,2017-02-13,-2.7,0.9,6.9,0,2.3,"roboczy",FALSE,"s","Bulwary",207
"212",2017-02-18,2017-02-13,0.4,1.8,3.8,0.8,0,"weekend",TRUE,"d","Bulwary",97
"213",2017-02-19,2017-02-13,0.9,2,4.6,0,0,"weekend",TRUE,"s","Bulwary",146
"214",2017-02-20,2017-02-20,-4.2,1.7,6.9,3.7,0,"roboczy",FALSE,"d","Bulwary",452
"215",2017-02-21,2017-02-20,3.6,5.2,8.5,7.7,0,"roboczy",FALSE,"d","Bulwary",200
"216",2017-02-22,2017-02-20,1,6.1,9.9,5.4,0,"roboczy",FALSE,"d","Bulwary",254
"217",2017-02-23,2017-02-20,4.1,6.1,9.9,0.7,0,"roboczy",FALSE,"d","Bulwary",218
"218",2017-02-24,2017-02-20,1.8,6,12.1,0,0.1,"roboczy",FALSE,"s","Bulwary",238
"219",2017-02-25,2017-02-20,-3.2,-0.1,4.5,0,0.1,"weekend",TRUE,"s","Bulwary",252
"220",2017-02-26,2017-02-20,-3.1,2.8,7.6,0,0,"weekend",TRUE,"s","Bulwary",301
"221",2017-02-27,2017-02-27,0.4,8,16.6,0,0,"roboczy",FALSE,"s","Bulwary",974
"222",2017-02-28,2017-02-27,-0.1,7.9,13.4,1,0,"roboczy",FALSE,"d","Bulwary",777
"223",2017-03-01,2017-02-27,3.2,6.4,11.7,0,0,"roboczy",FALSE,"s","Bulwary",458
"224",2017-03-02,2017-02-27,-2.1,5.5,12.1,0.2,0,"roboczy",FALSE,"d","Bulwary",633
"225",2017-03-03,2017-02-27,2,5.4,10.9,0.1,0,"roboczy",FALSE,"d","Bulwary",679
"226",2017-03-04,2017-02-27,-1.4,8.4,16.5,0,0,"weekend",TRUE,"s","Bulwary",1611
"227",2017-03-05,2017-02-27,7.5,12.6,16,8.3,0,"weekend",TRUE,"d","Bulwary",1930
"228",2017-03-06,2017-03-06,5,6.2,12.4,0.5,0,"roboczy",FALSE,"d","Bulwary",364
"229",2017-03-07,2017-03-06,-0.4,4.1,9.7,1.6,0,"roboczy",FALSE,"d","Bulwary",681
"230",2017-03-08,2017-03-06,2.4,3.5,6.5,0,0,"roboczy",FALSE,"s","Bulwary",577
"231",2017-03-09,2017-03-06,-2.1,2.3,6,0.4,0,"roboczy",FALSE,"d","Bulwary",383
"232",2017-03-10,2017-03-06,-1.3,3.6,7.6,0,0,"roboczy",FALSE,"s","Bulwary",513
"233",2017-03-11,2017-03-06,2.1,4.5,8.2,0,0,"weekend",TRUE,"s","Bulwary",711
"234",2017-03-12,2017-03-06,1.5,3.6,5.6,0.1,0,"weekend",TRUE,"d","Bulwary",275
"235",2017-03-13,2017-03-13,1.5,3.7,5.7,0,0,"roboczy",FALSE,"s","Bulwary",539
